word	zh	image
semantic	语义	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/Semantic_model1.png/250px-Semantic_model1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
send	发送	
sending	发送	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Angling_at_Send_-_geograph.org.uk_-_702554.jpg/250px-Angling_at_Send_-_geograph.org.uk_-_702554.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sensitive	敏感	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/Sensitive_Plant_frontispiece.jpg/250px-Sensitive_Plant_frontispiece.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sensitivity	敏感度	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e4/Stokes_method_of_sensitivity_testing.JPG/250px-Stokes_method_of_sensitivity_testing.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sensor	传感器	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7e/Hall_sensor_tach.gif/250px-Hall_sensor_tach.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sensors	传感器	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Capacitive_sensors_NOG.jpg/250px-Capacitive_sensors_NOG.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sentences	句子	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/Oeuures_morales_et_diuersifiees_en_histoires%2C_pleines_de_beaux_exemples%2C_enrichies_d%27enseignemens_vertueux%2C_and_embellies_de_plusieurs_sentences_and_discours._L%C3%A9_tout_tir%C3%A9_des_plus_signalez_and_%2814782956942%29.jpg/250px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sentiment	情绪	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/168_Ce_sentiment_de_l%27%C3%A9t%C3%A9_Fr.jpg/250px-168_Ce_sentiment_de_l%27%C3%A9t%C3%A9_Fr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
seo	SEO	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Oh_Yeon-seo_in_May_2017.jpg/250px-Oh_Yeon-seo_in_May_2017.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
separate	分开	https://upload.wikimedia.org/wikipedia/commons/4/40/532nd_Separate_Maintenance_Regiment_SSI_%28old%2C_subdued%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
series	系列	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/FINA_Diving_World_Series_2013_-_Moscow_%28RUS%29_-_Day_3_-_Yulia_Koltunova.JPG/120px-FINA_Diving_World_Series_2013_-_Moscow_%28RUS%29_-_Day_3_-_Yulia_Koltunova.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
serious	严重	
serve	服务	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/85/Paul_de_borman%2C_making_a_serve_%28step_2_of_3%29.jpg/120px-Paul_de_borman%2C_making_a_serve_%28step_2_of_3%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
server	服务器	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/Eurotux-Application-Server-Platform-logo.jpg/250px-Eurotux-Application-Server-Platform-logo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
servers	服务器	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Webserver.jpg/250px-Webserver.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
service	服务	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/National_Park_Service_9-11_Statue_of_Liberty_and_WTC_fire.jpg/250px-National_Park_Service_9-11_Statue_of_Liberty_and_WTC_fire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
services	服务	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/Veolia_Environmental_Services_-_geograph.org.uk_-_858453.jpg/250px-Veolia_Environmental_Services_-_geograph.org.uk_-_858453.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
serving	服务	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Woman_Serving_Food.jpg/250px-Woman_Serving_Food.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
session	会话	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/Silvio_Berlusconi_during_an_address_to_a_joint_session_of_Congress%2C_Wednesday%2C_March_1%2C_2006_%28cut%29.jpg/250px-Silvio_Berlusconi_during_an_address_to_a_joint_session_of_Congress%2C_Wednesday%2C_March_1%2C_2006_%28cut%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sessions	会话	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/Pete_Sessions%2C_official_109th_Congress_photo.jpg/250px-Pete_Sessions%2C_official_109th_Congress_photo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
set	设置	https://upload.wikimedia.org/wikipedia/commons/4/4b/Two_sets.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sets	集合	https://upload.wikimedia.org/wikipedia/commons/4/4b/Two_sets.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
setting	设置	
settle	结算	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e2/The_Settle_Down_Cafe%2C_Settle_-_geograph.org.uk_-_831717.jpg/250px-The_Settle_Down_Cafe%2C_Settle_-_geograph.org.uk_-_831717.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
setup	安装	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cc/Inno_Setup_icon.png/250px-Inno_Setup_icon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
setups	安装	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/Press_setups_at_the_RNC_%282827939891%29.jpg/250px-Press_setups_at_the_RNC_%282827939891%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
severe	严重	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Severe_Gynecomastia.jpg/250px-Severe_Gynecomastia.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
severity	严重性	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/Open_Data_Quality_Severity_Criteria_Score_Card.png/250px-Open_Data_Quality_Severity_Criteria_Score_Card.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shadowing	跟随	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/AndrejJ.JPG/250px-AndrejJ.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shallow	浅	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/Shallow_water_waves.gif/250px-Shallow_water_waves.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shaming	羞辱	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/Shame_%281921%29_-_1.jpg/120px-Shame_%281921%29_-_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shape	形状	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/Shape_picutre_used_in_experiment.gif/250px-Shape_picutre_used_in_experiment.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shaped	成形	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/V-Shaped_Valley%2C_Bramshott_-_geograph.org.uk_-_1298232.jpg/250px-V-Shaped_Valley%2C_Bramshott_-_geograph.org.uk_-_1298232.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shapes	形状	
shard	分片	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/The_Shard_rising_above_London_Bridge_Station_-_geograph.org.uk_-_2248460.jpg/250px-The_Shard_rising_above_London_Bridge_Station_-_geograph.org.uk_-_2248460.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sharding	分片	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8c/The_Shard_rising_above_London_Bridge_Station_-_geograph.org.uk_-_2248460.jpg/250px-The_Shard_rising_above_London_Bridge_Station_-_geograph.org.uk_-_2248460.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
share	分享	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Light_share_1886.jpg/250px-Light_share_1886.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shared	共享	https://upload.wikimedia.org/wikipedia/commons/f/f1/Shared-logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sharing	分享	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/14/Sharing_in_Phoenix_%287403629604%29.jpg/250px-Sharing_in_Phoenix_%287403629604%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shelter	庇护	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Construction_of_Air-raid_shelter_in_Japan.JPG/250px-Construction_of_Air-raid_shelter_in_Japan.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shift	班次	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/Key_Shift.jpg/250px-Key_Shift.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shifts	班次	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/Thin_film_optics_Phase_shifts_of_reflected_rays.png/250px-Thin_film_optics_Phase_shifts_of_reflected_rays.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
ship	发布	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fc/Spurn_Lighthouse_Ship_-_geograph.org.uk_-_159830.jpg/250px-Spurn_Lighthouse_Ship_-_geograph.org.uk_-_159830.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shipment	发货	https://upload.wikimedia.org/wikipedia/commons/2/2b/Shipment_position_1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
shipped	已发布	
shipping	发布	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/GI_loads_a_shipping_container.jpg/250px-GI_loads_a_shipping_container.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
ships	发布	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Tall_Ships_Race_at_Portsmouth._-_geograph.org.uk_-_178060.jpg/250px-Tall_Ships_Race_at_Portsmouth._-_geograph.org.uk_-_178060.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
short	短	https://upload.wikimedia.org/wikipedia/commons/9/93/Shortfilm.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
shortcuts	快捷方式	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Apple_Shortcuts_Logo.jpg/250px-Apple_Shortcuts_Logo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
should	应该	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9d/Should_ewe_be_here%5E_-_geograph.org.uk_-_1805728.jpg/250px-Should_ewe_be_here%5E_-_geograph.org.uk_-_1805728.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
show	显示	https://upload.wikimedia.org/wikipedia/commons/8/87/Austin_Show_2020.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
showcase	展示	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Showcase_Cinemas_Chile.jpg/250px-Showcase_Cinemas_Chile.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shows	显示	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3e/Wallace_Shows_%282%29.jpg/250px-Wallace_Shows_%282%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
shutdown	关闭	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/Union_Activists_and_Elected_Officials_Rally_in_Philly_to_End_the_Shutdown_%2832815156168%29.jpg/120px-Union_Activists_and_Elected_Officials_Rally_in_Philly_to_End_the_Shutdown_%2832815156168%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sick	生病	https://upload.wikimedia.org/wikipedia/commons/7/76/Blake_sick_rose.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
side	侧面	https://upload.wikimedia.org/wikipedia/commons/c/c9/EUR_0.01_edge_%282002_issue%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sign	签署	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/Fucking%2C_Austria%2C_street_sign_cropped.jpg/250px-Fucking%2C_Austria%2C_street_sign_cropped.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
signal	信号	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/92/Sheringham_West_signal_box_-_geograph.org.uk_-_1030162.jpg/250px-Sheringham_West_signal_box_-_geograph.org.uk_-_1030162.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
signals	信号	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/Signals_and_signal_box_-_geograph.org.uk_-_1307474.jpg/250px-Signals_and_signal_box_-_geograph.org.uk_-_1307474.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
signature	签名	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Signature_of_Katsushika_Hokusai.png/120px-Signature_of_Katsushika_Hokusai.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
signatures	签名	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3a/Signatures_L%C3%A9on_Zanella.jpg/60px-Signatures_L%C3%A9on_Zanella.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
signed	已签署	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/Assinatura_Lopo_Soares_2.jpg/250px-Assinatura_Lopo_Soares_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
signers	签署人	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4c/THIS_IS_AMERICA..._WHERE_THE_SIGNERS_OF_THE_DECLARATION_PLEDGED._-_DPLA_-_5011640607e618be2261960d53b93892.gif/250px-THIS_IS_AMERICA..._WHERE_THE_SIGNERS_OF_THE_DECLARATION_PLEDGED._-_DPLA_-_5011640607e618be2261960d53b93892.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
significantly	显著地	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Riggs_John_M.jpg/250px-Riggs_John_M.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
signups	注册	https://upload.wikimedia.org/wikipedia/commons/2/2a/Runway_signup_logo_text_237x45.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
silence	沉默	
silent	无声	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e5/Wildness_of_Youth_%281922_silent_film%29_lo_res.JPG/120px-Wildness_of_Youth_%281922_silent_film%29_lo_res.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
silos	孤岛	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/The_sugar_factory_silos_-_geograph.org.uk_-_870060.jpg/250px-The_sugar_factory_silos_-_geograph.org.uk_-_870060.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
similar	相似	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Similar_figures.png/250px-Similar_figures.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
similarity	相似度	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7c/Standard_self-similarity.png/250px-Standard_self-similarity.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
simple	简单	https://upload.wikimedia.org/wikipedia/commons/d/df/Wikipedia-logo-simple.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
simpler	更简单	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d3/%22The_simpler%2C_earlier_stone%22_Aberlemno_-_geograph.org.uk_-_363672.jpg/120px-%22The_simpler%2C_earlier_stone%22_Aberlemno_-_geograph.org.uk_-_363672.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
simulate	模拟	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/af/US_Navy_100829-N-2686K-148_Sailors_assigned_to_the_air_department_aboard_the_aircraft_carrier_USS_George_H.W._Bush_%28CVN_77%29_simulate_transporting_a_wounded_Sailor_during_a_mass_casualty_training_drill_on_the_ship%27s_flight_deck.jpg/250px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
simulation	模拟	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/Simulation_approaches_vs_abstraction_levels.jpg/250px-Simulation_approaches_vs_abstraction_levels.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
since	自从	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/Chewton_Bunny_-_county_boundary_since_1974_-_geograph.org.uk_-_506536.jpg/250px-Chewton_Bunny_-_county_boundary_since_1974_-_geograph.org.uk_-_506536.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
single	单个	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/99/The_Single_Track_%281921%29_-_1.jpg/250px-The_Single_Track_%281921%29_-_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sink	汇	
site	站点	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/Site_of_Little_Saxham_Hall_-_geograph.org.uk_-_285853.jpg/250px-Site_of_Little_Saxham_Hall_-_geograph.org.uk_-_285853.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sites	站点	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/1989_-_Lucas_Watermills_Archaeological_Sites_-_SHR_Plan_-_Brisbane_Mill_%285063418b100%29.jpg/250px-1989_-_Lucas_Watermills_Archaeological_Sites_-_SHR_Plan_-_Brisbane_Mill_%285063418b100%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
size	大小	https://upload.wikimedia.org/wikipedia/commons/e/eb/5-Astraea-Size_rus.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
sizes	大小	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/Relative_Sizes_of_the_Planets_%284110039700%29.jpg/250px-Relative_Sizes_of_the_Planets_%284110039700%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
skeletons	骨架	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Skeletons.png/250px-Skeletons.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
skill	技能	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c7/Edward_Skill_-_from_Svenskt_Portr%C3%A4ttgalleri_XX.png/250px-Edward_Skill_-_from_Svenskt_Portr%C3%A4ttgalleri_XX.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
skills	技能	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/46/Skills_for_Business_-_geograph.org.uk_-_403740.jpg/250px-Skills_for_Business_-_geograph.org.uk_-_403740.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
slang	俚语	https://upload.wikimedia.org/wikipedia/commons/6/69/B_initial_%28Dict_Slang%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
slas	SLA	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/51/Ehemalige_wasserbetriebene_M%C3%BChle_%22Slas%22_in_Polcenigo%2C_Provinz_Pordenone%2C_Italien%2C_Europ%C3%A4ische_Union.jpg/250px-Ehemalige_wasserbetriebene_M%C3%BChle_%22Slas%22_in_Polcenigo%2C_Provinz_Pordenone%2C_Italien%2C_Europ%C3%A4ische_Union.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sleep	睡眠	https://upload.wikimedia.org/wikipedia/commons/0/0d/Sleeping_baby.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
slice	切片	
slides	幻灯片	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Waterpark_Slides.jpg/250px-Waterpark_Slides.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
slips	失误	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Lone_golfer_slips_through_the_trees_-_geograph.org.uk_-_1042501.jpg/250px-Lone_golfer_slips_through_the_trees_-_geograph.org.uk_-_1042501.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
slots	名额	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/Slot_honingen_kralingen_15de-eeuw.jpg/250px-Slot_honingen_kralingen_15de-eeuw.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
slow	慢	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Slow_djing_in_Helsinki.jpg/250px-Slow_djing_in_Helsinki.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
slowly	慢慢地	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/Slowly_sinking_-_geograph.org.uk_-_711702.jpg/250px-Slowly_sinking_-_geograph.org.uk_-_711702.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
slows	变慢	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/The_Burn_Slows_Down_-_geograph.org.uk_-_825794.jpg/250px-The_Burn_Slows_Down_-_geograph.org.uk_-_825794.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
small	小	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3d/Illu_small_intestine.jpg/250px-Illu_small_intestine.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
smaller	更小	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/S.Z._Sakall_in_Small_Town_Girl_trailer.jpg/250px-S.Z._Sakall_in_Small_Town_Girl_trailer.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
smart	聪明	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/Smart_cars_%282003%29.jpg/250px-Smart_cars_%282003%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
smoothly	平滑地	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d1/Collie_%28smooth%29_from_1915.JPG/250px-Collie_%28smooth%29_from_1915.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sms	短信	
snapshot	快照	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/The_Child_Stealers_%281904%29_snapshot_1.jpg/250px-The_Child_Stealers_%281904%29_snapshot_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
so	以便	
social	社交	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a7/Social_media_v.1.0.jpg/250px-Social_media_v.1.0.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sock	插座	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Ladies_all-wool_socks_1904.jpg/120px-Ladies_all-wool_socks_1904.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
soft	软	https://upload.wikimedia.org/wikipedia/commons/8/8f/Urge_%28soft_drink%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
software	软件	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/Files_%28software%29_screenshot_%28showcasing_file_tags%29.png/250px-Files_%28software%29_screenshot_%28showcasing_file_tags%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sold	已售	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/Bili%C5%84ska_Joseph_sold_by_his_brothers.jpg/250px-Bili%C5%84ska_Joseph_sold_by_his_brothers.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
solo	独自	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Solo_mp_pack.png/120px-Solo_mp_pack.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
solution	方案	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ac/Iron%28III%29_chloride_solution_2.JPG/250px-Iron%28III%29_chloride_solution_2.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
solutions	方案	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/Theiss_UAV_Solutions_logo.png/250px-Theiss_UAV_Solutions_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
solve	解决	https://upload.wikimedia.org/wikipedia/commons/6/65/Solve-strand.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
solved	已解决	
solving	解决	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Problem_Solving_Process.png/250px-Problem_Solving_Process.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
some	一些	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Some_Bride_%281919%29_-_1.jpg/250px-Some_Bride_%281919%29_-_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
soon	很快	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Park_won-soon_crop.png/250px-Park_won-soon_crop.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sound	声音	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Sound_Oak_Farm.jpg/250px-Sound_Oak_Farm.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
sounding	听起来	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/Hawk_sounding_rocket.jpg/120px-Hawk_sounding_rocket.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
