word	zh	image
vague	模糊	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/Vague_Religious_Feelings.jpg/250px-Vague_Religious_Feelings.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
valid	有效	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Soccer_Modern_Valid_Pass.gif/250px-Soccer_Modern_Valid_Pass.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
validate	验证	https://upload.wikimedia.org/wikipedia/commons/d/df/US_Soldiers_validate_quick_reaction_skills_DVIDS360503.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
valuable	有价值	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Queen%27s_Commendation_for_Valuable_Service%2C_on_ribbon_and_as_a_pin_on_civilian_dress.jpg/250px-Queen%27s_Commendation_for_Valuable_Service%2C_on_ribbon_and_as_a_pin_on_civilian_dress.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
valuations	估值	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ec/St_Basils_Cathedral-500px.jpg/250px-St_Basils_Cathedral-500px.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
value	价值	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/Value_chain.gif/250px-Value_chain.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
values	值	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/%22Giving_Voice_to_Values%22_Series.png/250px-%22Giving_Voice_to_Values%22_Series.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vanity	虚荣	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Stanley_in_Vanity_Fair.jpg/250px-Stanley_in_Vanity_Fair.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
variable	变量	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/Variable_value_stamp.GIF/250px-Variable_value_stamp.GIF?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
variables	变量	https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/Cepheid_varible_star_limit_cycle.png/250px-Cepheid_varible_star_limit_cycle.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
variants	变体	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/74/Grumman_OV-1_Mohawk_proposed_variants_silhouettes.png/250px-Grumman_OV-1_Mohawk_proposed_variants_silhouettes.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vaults	保险库	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/The_Wine_Vaults_-_geograph.org.uk_-_328405.jpg/250px-The_Wine_Vaults_-_geograph.org.uk_-_328405.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vectors	向量	https://upload.wikimedia.org/wikipedia/commons/5/5b/Addition_af_vektorer.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
vendor	供应商	
vendors	供应商	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4b/Basket-vendors_-_p488.jpg/250px-Basket-vendors_-_p488.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
venue	场地	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/The_Best_Wedding_Venue_In_Bangalore.jpg/250px-The_Best_Wedding_Venue_In_Bangalore.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
verbal	口头	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/SAT-verbal-by-race-ethnicity.png/250px-SAT-verbal-by-race-ethnicity.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
verified	已验证	https://upload.wikimedia.org/wikipedia/commons/a/ac/Verified-account.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
verifies	验证	https://upload.wikimedia.org/wikipedia/commons/e/eb/Verification_of_Human_Rights_in_Guatemala_Medal_ribbon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
verify	验证	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/Dolphin_verify_001.png/250px-Dolphin_verify_001.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
version	版本	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/Watts_%E2%80%93_Hope_%28rainbow_version%29.jpg/250px-Watts_%E2%80%93_Hope_%28rainbow_version%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
versioning	版本管理	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/GoldNuggetUSGOV.jpg/250px-GoldNuggetUSGOV.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
versions	版本	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/Versions_non-relues.png/250px-Versions_non-relues.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vesting	归属	https://upload.wikimedia.org/wikipedia/commons/3/39/Hard_vest.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
video	视频	
viewed	已查看	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b7/Fritton_Decoy_viewed_from_footpath_-_geograph.org.uk_-_806146.jpg/250px-Fritton_Decoy_viewed_from_footpath_-_geograph.org.uk_-_806146.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
viewers	观看者	https://upload.wikimedia.org/wikipedia/commons/3/3c/PPV_Viewers_choice_old_logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
vigilant	警惕	https://upload.wikimedia.org/wikipedia/commons/8/8f/A_U._S._soldier_cleans_her_M-16_at_Camp_Doha%2C_Kuwait_during_Operation_Vigilant_Warrior.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
violate	违反	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2a/Telegram_message_-_bot_violated_local_laws.png/250px-Telegram_message_-_bot_violated_local_laws.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
visibility	可见性	https://upload.wikimedia.org/wikipedia/commons/f/f5/Visibility_of_an_expressway_on_a_foggy_day.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
visible	可见	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Visible-spectrum.jpg/250px-Visible-spectrum.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
visibly	明显地	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/Dog_of_Noorland_from_1915.JPG/250px-Dog_of_Noorland_from_1915.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vision	愿景	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/EB1911_Vision_-_Localization_of_Visual_Perceptions.jpg/250px-EB1911_Vision_-_Localization_of_Visual_Perceptions.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
visitor	访客	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b6/Visitor_Centre%2C_Goodrich_Castle_-_geograph.org.uk_-_472694.jpg/250px-Visitor_Centre%2C_Goodrich_Castle_-_geograph.org.uk_-_472694.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
visits	参观	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/French_Hill_visits_Bryant_Police_Department_02.jpg/250px-French_Hill_visits_Bryant_Police_Department_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
visual	视觉	
visualize	可视化	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/Visualize_First_Logo.png/250px-Visualize_First_Logo.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vocabulary	词汇	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/55/Vocabulary_Beyhive.jpg/250px-Vocabulary_Beyhive.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
voice	语音	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/%22Giving_Voice_to_Values%22_Series.png/250px-%22Giving_Voice_to_Values%22_Series.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
volume	音量	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/The_Yellow_Book_-_Volume_6_-_Frontispiece.png/120px-The_Yellow_Book_-_Volume_6_-_Frontispiece.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
volumes	卷	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/The_Yellow_Book_-_Volume_6_-_Frontispiece.png/120px-The_Yellow_Book_-_Volume_6_-_Frontispiece.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
volumetric	容量	https://upload.wikimedia.org/wikipedia/commons/d/d5/Volumetric_flask_with_eye.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
volunteer	志愿者	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/L-1887-Volunteer-2.jpg/250px-L-1887-Volunteer-2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
volunteers	志愿者	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1a/J._D._Graber_with_relief_work_volunteers%2C_India%2C_1967_%2816804355687%29.jpg/250px-J._D._Graber_with_relief_work_volunteers%2C_India%2C_1967_%2816804355687%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vote	投票	https://upload.wikimedia.org/wikipedia/commons/1/1a/Go_Vote_Miami.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
votes	投票	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Votes_for_Women_Buttons.jpg/250px-Votes_for_Women_Buttons.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
voting	投票	
vulnerabilities	漏洞	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/Example_Table_of_Vulnerabilities_.jpg/250px-Example_Table_of_Vulnerabilities_.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vulnerability	漏洞	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CSMA_vulnerability_interval.png/250px-CSMA_vulnerability_interval.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
vulnerable	易受攻击	https://upload.wikimedia.org/wikipedia/commons/b/b4/Misuse_case_-_Vulnerable_Use_Case.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
waf	WAF	https://upload.wikimedia.org/wikipedia/commons/5/5f/WA_target_with_arrows_bcccindy_casito.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
wait	等待	https://upload.wikimedia.org/wikipedia/commons/c/c3/Signature_of_Norman_Wait_Harris.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
waiting	等待	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/Waiting_Room%5E_-_geograph.org.uk_-_730613.jpg/250px-Waiting_Room%5E_-_geograph.org.uk_-_730613.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
waitlist	候补名单	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5b/Interface_met_Appinventor_manus_robot1.jpg/120px-Interface_met_Appinventor_manus_robot1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
waitlists	候补名单	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/VEX_Robotics_World_Championship.jpg/250px-VEX_Robotics_World_Championship.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wake	唤醒	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3c/Wake_County_Public_Safety_Center_cropped.jpeg/250px-Wake_County_Public_Safety_Center_cropped.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
walks	步行	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/VA_Labor_Walks_%288076954798%29.jpg/250px-VA_Labor_Walks_%288076954798%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wall	墙	
wandering	游荡	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5e/Wandering_Jew.jpg/250px-Wandering_Jew.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
want	想要	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/I_want_you.jpg/250px-I_want_you.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wants	想要	https://upload.wikimedia.org/wikipedia/commons/7/70/Jimbo_wants_you2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
war	战争	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3f/Illinois_Journal-_Canadian_news_from_the_war_-_DPLA_-_05882bd796eb14b92995d39689667897_%28page_2%29.jpg/120px-Illinois_Journal-_Canadian_news_from_the_war_-_DPLA_-_05882bd796eb14b92995d39689667897_%28page_2%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
warehouse	仓库	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c0/Former_Warehouse%2C_Worcester_-_geograph.org.uk_-_209392.jpg/250px-Former_Warehouse%2C_Worcester_-_geograph.org.uk_-_209392.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
warm	温暖	https://upload.wikimedia.org/wikipedia/commons/2/27/Warming%2CEugen-c1900.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
warn	警告	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/RedWarnRollbackIcons.png/250px-RedWarnRollbackIcons.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
warnings	警告	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/42/Warningsignhi.png/250px-Warningsignhi.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
was	曾是	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/Was_scepter.jpg/250px-Was_scepter.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
waste	浪费	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/WASTE_Users_List.jpg/120px-WASTE_Users_List.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wasteful	浪费	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/21/Wasteful_Spending_By_The_ACLU.png/250px-Wasteful_Spending_By_The_ACLU.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
watch	观察	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fe/Campaign_Watch_1915.jpg/250px-Campaign_Watch_1915.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
watches	观察	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/39/56_hour_Chronometer.jpg/250px-56_hour_Chronometer.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
watching	观看	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Bird_Watching_%28Selous1901%29_p198.jpg/250px-Bird_Watching_%28Selous1901%29_p198.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
water	水	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/Shallow_water_waves.gif/250px-Shallow_water_waves.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
way	方式	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/Milky_Way_Project.jpg/250px-Milky_Way_Project.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
we	我们	
wear	磨损	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/The_C2C_cycle_route_dropping_down_to_the_River_Wear_-_geograph.org.uk_-_141449.jpg/250px-The_C2C_cycle_route_dropping_down_to_the_River_Wear_-_geograph.org.uk_-_141449.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
weather	天气	https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/Weather_vane_-_geograph.org.uk_-_778075.jpg/250px-Weather_vane_-_geograph.org.uk_-_778075.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
web	网页	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/Spider_Web_Drawing.jpg/250px-Spider_Web_Drawing.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
webinars	网络研讨会	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/Wikimedia_Ukraine_web_conference_%285%29.jpg/250px-Wikimedia_Ukraine_web_conference_%285%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
websites	网站	
week	周	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/The_Blessed_Virgin_Mary%2C_Week_St_Mary_-_geograph.org.uk_-_210893.jpg/250px-The_Blessed_Virgin_Mary%2C_Week_St_Mary_-_geograph.org.uk_-_210893.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
weekend	周末	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/Radio_1_big_weekend_transmitter.jpg/250px-Radio_1_big_weekend_transmitter.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
weekly	每周	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/Argosy_all_story_weekly_19231020.jpg/250px-Argosy_all_story_weekly_19231020.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
weeks	周	https://thumb.wikimedia.org/wikipedia/commons/thumb/6/66/Honeysuckle_weeks_november_2008.jpg/250px-Honeysuckle_weeks_november_2008.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
weight	权重	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/Weight_Limit_over_Bridge_-_geograph.org.uk_-_1558703.jpg/250px-Weight_Limit_over_Bridge_-_geograph.org.uk_-_1558703.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
weights	权重	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/Apothecaries_weights_1800.png/250px-Apothecaries_weights_1800.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
welcome	欢迎	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/Welcome_to_England.jpg/250px-Welcome_to_England.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
welcomes	欢迎	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7a/Long_Island_City_Welcomes_You_Banner.JPG/250px-Long_Island_City_Welcomes_You_Banner.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
well	好	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/Water_well_in_Hampstead_Norreys_Berkshire_-_geograph.org.uk_-_118382.jpg/250px-Water_well_in_Hampstead_Norreys_Berkshire_-_geograph.org.uk_-_118382.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
went	去了	https://upload.wikimedia.org/wikipedia/commons/3/34/Went.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
were	曾是	
what	什么	https://upload.wikimedia.org/wikipedia/commons/4/42/Capital_A%2C_What_Katy_Did%2C_1873.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
when	当	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/When_Romance_Rides_%281922%29_-_2.jpg/120px-When_Romance_Rides_%281922%29_-_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
whenever	每当	https://thumb.wikimedia.org/wikipedia/commons/thumb/9/95/Poet_reading_at_Whenever_We_Feel_Like_It_event.png/250px-Poet_reading_at_Whenever_We_Feel_Like_It_event.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
where	哪里	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/Where_There_Is_Love.PNG/250px-Where_There_Is_Love.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
which	哪个	https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f6/The_Luck_Which_Touched_the_Leg_1930.gif/250px-The_Luck_Which_Touched_the_Leg_1930.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
while	当	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7f/TEXTING_WHILE_DRIVING.jpg/250px-TEXTING_WHILE_DRIVING.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
whistleblower	举报人	https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/Aviation_and_national_security_whistleblower_Robert_MacLean.jpg/250px-Aviation_and_national_security_whistleblower_Robert_MacLean.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
white	白	https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/White_Wine_Glas.jpg/120px-White_Wine_Glas.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
who	谁	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/87/Peggy_O%27Dare_Who%27s_Who_on_the_Screen.jpg/250px-Peggy_O%27Dare_Who%27s_Who_on_the_Screen.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
whole	整个	https://upload.wikimedia.org/wikipedia/commons/2/21/The_Whole_Family.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
whom	谁	
why	为何	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/07/Why-brussels-2010.jpg/250px-Why-brussels-2010.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wide	宽	https://upload.wikimedia.org/wikipedia/commons/8/8c/WorldWideWeb_Icon.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
widely	广泛地	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/Map-Most_Widely_Spoken_Native_Languages_in_Latin_America.png/250px-Map-Most_Widely_Spoken_Native_Languages_in_Latin_America.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wider	更宽	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/UNU-WIDER_Conference_on_Poverty_and_Behavioural_Economics._Helsinki%2C_Finland_%2810036241784%29.jpg/250px-UNU-WIDER_Conference_on_Poverty_and_Behavioural_Economics._Helsinki%2C_Finland_%2810036241784%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
widgets	部件	https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/Yahoo%21_Widgets_-_Picture_Frame.png/250px-Yahoo%21_Widgets_-_Picture_Frame.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
will	将	https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/Will_of_Alfred_the_Great_%28New_Minster_Liber_Vitae%29_-_BL_Stowe_MS_944%2C_f_30v.jpg/120px-Will_of_Alfred_the_Great_%28New_Minster_Liber_Vitae%29_-_BL_Stowe_MS_944%2C_f_30v.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
willing	愿意	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/02/Travelodge%2C_Willing_House%2C_356-64_Grays_Inn_Road_WC1X_-_geograph.org.uk_-_1315888.jpg/250px-Travelodge%2C_Willing_House%2C_356-64_Grays_Inn_Road_WC1X_-_geograph.org.uk_-_1315888.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
willingness	意愿	https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/Salix_alba_Morton.jpg/250px-Salix_alba_Morton.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
win	赢	https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/Win_Butler-Rex_Theater-sitting_red.jpg/250px-Win_Butler-Rex_Theater-sitting_red.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
windows	窗口	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Windows_of_Newark_Castle_-_geograph.org.uk_-_766777.jpg/250px-Windows_of_Newark_Castle_-_geograph.org.uk_-_766777.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
winning	获胜	
wins	赢	https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/Wins_shinyokohama_20110705.jpg/250px-Wins_shinyokohama_20110705.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wipe	擦除	https://upload.wikimedia.org/wikipedia/commons/7/7c/Wipe_down.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled
wireframes	线框	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bc/Maze_representation_using_wireframes_2022-01-10.gif/250px-Maze_representation_using_wireframes_2022-01-10.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
wisely	明智地	https://thumb.wikimedia.org/wikipedia/commons/thumb/b/ba/Using_water_wisely_-_geograph.org.uk_-_544437.jpg/250px-Using_water_wisely_-_geograph.org.uk_-_544437.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
with	用	
within	之内	https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c6/Within-temptation-all.jpg/250px-Within-temptation-all.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
without	没有	
word	词	https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Words.png/250px-Words.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
words	词	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/The_hidden_words%2C_Printed_Canton_1937.jpg/250px-The_hidden_words%2C_Printed_Canton_1937.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
work	工作	https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Steam_locomotive_work.gif/250px-Steam_locomotive_work.gif?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail
